gen,nd_rank,GDP,GHG,theta_filename,A_filename
253,43,50.0073,881.74,gen0253_theta_nd_0043.npy,gen0253_A_nd_0043.npy
253,44,56.6243,894.36,gen0253_theta_nd_0044.npy,gen0253_A_nd_0044.npy
253,45,61.2251,903.104,gen0253_theta_nd_0045.npy,gen0253_A_nd_0045.npy
253,46,52.3628,886.663,gen0253_theta_nd_0046.npy,gen0253_A_nd_0046.npy
253,47,47.2709,876.725,gen0253_theta_nd_0047.npy,gen0253_A_nd_0047.npy
253,48,60.695,901.697,gen0253_theta_nd_0048.npy,gen0253_A_nd_0048.npy
253,49,53.4693,888.982,gen0253_theta_nd_0049.npy,gen0253_A_nd_0049.npy
253,50,57.6949,896.546,gen0253_theta_nd_0050.npy,gen0253_A_nd_0050.npy
253,51,52.0958,886.118,gen0253_theta_nd_0051.npy,gen0253_A_nd_0051.npy
253,52,52.6381,887.234,gen0253_theta_nd_0052.npy,gen0253_A_nd_0052.npy
253,53,50.8805,883.957,gen0253_theta_nd_0053.npy,gen0253_A_nd_0053.npy
253,54,54.1475,889.808,gen0253_theta_nd_0054.npy,gen0253_A_nd_0054.npy
253,55,63.9057,907.885,gen0253_theta_nd_0055.npy,gen0253_A_nd_0055.npy
253,56,57.3607,896.128,gen0253_theta_nd_0056.npy,gen0253_A_nd_0056.npy
253,57,60.3875,901.141,gen0253_theta_nd_0057.npy,gen0253_A_nd_0057.npy
253,58,47.7154,877.416,gen0253_theta_nd_0058.npy,gen0253_A_nd_0058.npy
253,59,62.5171,904.892,gen0253_theta_nd_0059.npy,gen0253_A_nd_0059.npy
253,60,49.5829,881.012,gen0253_theta_nd_0060.npy,gen0253_A_nd_0060.npy
254,0,50.2373,882.331,gen0254_theta_nd_0000.npy,gen0254_A_nd_0000.npy
254,1,53.4693,888.982,gen0254_theta_nd_0001.npy,gen0254_A_nd_0001.npy
254,2,48.2952,878.459,gen0254_theta_nd_0002.npy,gen0254_A_nd_0002.npy
254,3,59.1898,899.184,gen0254_theta_nd_0003.npy,gen0254_A_nd_0003.npy
254,4,54.1475,889.808,gen0254_theta_nd_0004.npy,gen0254_A_nd_0004.npy
254,5,56.248,893.732,gen0254_theta_nd_0005.npy,gen0254_A_nd_0005.npy
254,6,63.5078,906.682,gen0254_theta_nd_0006.npy,gen0254_A_nd_0006.npy
254,7,50.661,883.494,gen0254_theta_nd_0007.npy,gen0254_A_nd_0007.npy
254,8,53.1752,888.257,gen0254_theta_nd_0008.npy,gen0254_A_nd_0008.npy
254,9,55.0798,891.48,gen0254_theta_nd_0009.npy,gen0254_A_nd_0009.npy
254,10,54.4935,890.488,gen0254_theta_nd_0010.npy,gen0254_A_nd_0010.npy
254,11,57.3607,896.128,gen0254_theta_nd_0011.npy,gen0254_A_nd_0011.npy
254,12,64.4565,908.796,gen0254_theta_nd_0012.npy,gen0254_A_nd_0012.npy
254,13,48.8603,879.465,gen0254_theta_nd_0013.npy,gen0254_A_nd_0013.npy
254,14,52.9064,887.717,gen0254_theta_nd_0014.npy,gen0254_A_nd_0014.npy
254,15,48.5438,878.886,gen0254_theta_nd_0015.npy,gen0254_A_nd_0015.npy
254,16,58.8798,898.655,gen0254_theta_nd_0016.npy,gen0254_A_nd_0016.npy
254,17,61.0077,902.348,gen0254_theta_nd_0017.npy,gen0254_A_nd_0017.npy
254,18,56.8306,894.895,gen0254_theta_nd_0018.npy,gen0254_A_nd_0018.npy
254,19,57.1178,895.409,gen0254_theta_nd_0019.npy,gen0254_A_nd_0019.npy
254,20,64.2146,908.097,gen0254_theta_nd_0020.npy,gen0254_A_nd_0020.npy
254,21,63.0356,905.739,gen0254_theta_nd_0021.npy,gen0254_A_nd_0021.npy
254,22,63.9057,907.885,gen0254_theta_nd_0022.npy,gen0254_A_nd_0022.npy
254,23,48.9815,879.97,gen0254_theta_nd_0023.npy,gen0254_A_nd_0023.npy
254,24,59.5634,899.804,gen0254_theta_nd_0024.npy,gen0254_A_nd_0024.npy
254,25,59.7631,900.299,gen0254_theta_nd_0025.npy,gen0254_A_nd_0025.npy
254,26,58.5731,898.076,gen0254_theta_nd_0026.npy,gen0254_A_nd_0026.npy
254,27,60.7103,901.678,gen0254_theta_nd_0027.npy,gen0254_A_nd_0027.npy
254,28,51.1745,884.406,gen0254_theta_nd_0028.npy,gen0254_A_nd_0028.npy
254,29,50.8805,883.957,gen0254_theta_nd_0029.npy,gen0254_A_nd_0029.npy
254,30,56.6243,894.36,gen0254_theta_nd_0030.npy,gen0254_A_nd_0030.npy
254,31,61.8928,903.948,gen0254_theta_nd_0031.npy,gen0254_A_nd_0031.npy
254,32,53.7556,889.386,gen0254_theta_nd_0032.npy,gen0254_A_nd_0032.npy
254,33,57.6949,896.546,gen0254_theta_nd_0033.npy,gen0254_A_nd_0033.npy
254,34,50.0073,881.74,gen0254_theta_nd_0034.npy,gen0254_A_nd_0034.npy
254,35,61.3299,903.015,gen0254_theta_nd_0035.npy,gen0254_A_nd_0035.npy
254,36,47.2709,876.725,gen0254_theta_nd_0036.npy,gen0254_A_nd_0036.npy
254,37,52.3628,886.663,gen0254_theta_nd_0037.npy,gen0254_A_nd_0037.npy
254,38,54.7772,891.005,gen0254_theta_nd_0038.npy,gen0254_A_nd_0038.npy
254,39,47.7154,877.416,gen0254_theta_nd_0039.npy,gen0254_A_nd_0039.npy
254,40,47.0178,876.194,gen0254_theta_nd_0040.npy,gen0254_A_nd_0040.npy
254,41,61.5507,903.61,gen0254_theta_nd_0041.npy,gen0254_A_nd_0041.npy
254,42,55.7003,892.686,gen0254_theta_nd_0042.npy,gen0254_A_nd_0042.npy
254,43,60.0874,900.748,gen0254_theta_nd_0043.npy,gen0254_A_nd_0043.npy
254,44,62.1357,904.259,gen0254_theta_nd_0044.npy,gen0254_A_nd_0044.npy
254,45,62.7474,905.266,gen0254_theta_nd_0045.npy,gen0254_A_nd_0045.npy
254,46,57.9886,897.172,gen0254_theta_nd_0046.npy,gen0254_A_nd_0046.npy
254,47,62.5171,904.892,gen0254_theta_nd_0047.npy,gen0254_A_nd_0047.npy
254,48,60.3875,901.141,gen0254_theta_nd_0048.npy,gen0254_A_nd_0048.npy
254,49,51.4241,885.092,gen0254_theta_nd_0049.npy,gen0254_A_nd_0049.npy
254,50,58.3008,897.718,gen0254_theta_nd_0050.npy,gen0254_A_nd_0050.npy
254,51,47.8477,877.828,gen0254_theta_nd_0051.npy,gen0254_A_nd_0051.npy
254,52,52.6381,887.234,gen0254_theta_nd_0052.npy,gen0254_A_nd_0052.npy
254,53,63.3091,905.908,gen0254_theta_nd_0053.npy,gen0254_A_nd_0053.npy
254,54,49.7316,881.071,gen0254_theta_nd_0054.npy,gen0254_A_nd_0054.npy
254,55,49.4133,880.539,gen0254_theta_nd_0055.npy,gen0254_A_nd_0055.npy
254,56,51.7295,885.293,gen0254_theta_nd_0056.npy,gen0254_A_nd_0056.npy
254,57,55.433,892.181,gen0254_theta_nd_0057.npy,gen0254_A_nd_0057.npy
254,58,52.0958,886.118,gen0254_theta_nd_0058.npy,gen0254_A_nd_0058.npy
254,59,55.934,893.199,gen0254_theta_nd_0059.npy,gen0254_A_nd_0059.npy
254,60,62.3481,904.629,gen0254_theta_nd_0060.npy,gen0254_A_nd_0060.npy
255,0,47.7154,877.416,gen0255_theta_nd_0000.npy,gen0255_A_nd_0000.npy
255,1,61.3299,903.015,gen0255_theta_nd_0001.npy,gen0255_A_nd_0001.npy
255,2,57.9638,897.104,gen0255_theta_nd_0002.npy,gen0255_A_nd_0002.npy
255,3,49.7316,881.071,gen0255_theta_nd_0003.npy,gen0255_A_nd_0003.npy
255,4,61.0337,902.331,gen0255_theta_nd_0004.npy,gen0255_A_nd_0004.npy
255,5,54.4935,890.488,gen0255_theta_nd_0005.npy,gen0255_A_nd_0005.npy
255,6,47.2709,876.725,gen0255_theta_nd_0006.npy,gen0255_A_nd_0006.npy
255,7,55.934,893.199,gen0255_theta_nd_0007.npy,gen0255_A_nd_0007.npy
255,8,51.7295,885.293,gen0255_theta_nd_0008.npy,gen0255_A_nd_0008.npy
255,9,51.4241,885.092,gen0255_theta_nd_0009.npy,gen0255_A_nd_0009.npy
255,10,48.2952,878.459,gen0255_theta_nd_0010.npy,gen0255_A_nd_0010.npy
255,11,50.3843,882.912,gen0255_theta_nd_0011.npy,gen0255_A_nd_0011.npy
255,12,62.7474,905.266,gen0255_theta_nd_0012.npy,gen0255_A_nd_0012.npy
255,13,57.3607,896.128,gen0255_theta_nd_0013.npy,gen0255_A_nd_0013.npy
255,14,59.7631,900.299,gen0255_theta_nd_0014.npy,gen0255_A_nd_0014.npy
255,15,52.9064,887.717,gen0255_theta_nd_0015.npy,gen0255_A_nd_0015.npy
255,16,50.0073,881.74,gen0255_theta_nd_0016.npy,gen0255_A_nd_0016.npy
255,17,57.6949,896.546,gen0255_theta_nd_0017.npy,gen0255_A_nd_0017.npy
255,18,47.8477,877.828,gen0255_theta_nd_0018.npy,gen0255_A_nd_0018.npy
255,19,52.3628,886.663,gen0255_theta_nd_0019.npy,gen0255_A_nd_0019.npy
255,20,63.5442,906.676,gen0255_theta_nd_0020.npy,gen0255_A_nd_0020.npy
255,21,51.1745,884.406,gen0255_theta_nd_0021.npy,gen0255_A_nd_0021.npy
255,22,58.5731,898.076,gen0255_theta_nd_0022.npy,gen0255_A_nd_0022.npy
255,23,61.8928,903.948,gen0255_theta_nd_0023.npy,gen0255_A_nd_0023.npy
255,24,63.9057,907.885,gen0255_theta_nd_0024.npy,gen0255_A_nd_0024.npy
255,25,56.6243,894.36,gen0255_theta_nd_0025.npy,gen0255_A_nd_0025.npy
255,26,56.8306,894.895,gen0255_theta_nd_0026.npy,gen0255_A_nd_0026.npy
255,27,59.1898,899.184,gen0255_theta_nd_0027.npy,gen0255_A_nd_0027.npy
255,28,63.0356,905.739,gen0255_theta_nd_0028.npy,gen0255_A_nd_0028.npy
255,29,53.4626,888.811,gen0255_theta_nd_0029.npy,gen0255_A_nd_0029.npy
255,30,60.0874,900.748,gen0255_theta_nd_0030.npy,gen0255_A_nd_0030.npy
255,31,50.2373,882.331,gen0255_theta_nd_0031.npy,gen0255_A_nd_0031.npy
255,32,58.8798,898.655,gen0255_theta_nd_0032.npy,gen0255_A_nd_0032.npy
255,33,49.0599,880.016,gen0255_theta_nd_0033.npy,gen0255_A_nd_0033.npy
255,34,58.3008,897.718,gen0255_theta_nd_0034.npy,gen0255_A_nd_0034.npy
255,35,50.666,883.454,gen0255_theta_nd_0035.npy,gen0255_A_nd_0035.npy
255,36,55.3317,892.039,gen0255_theta_nd_0036.npy,gen0255_A_nd_0036.npy
255,37,55.7003,892.686,gen0255_theta_nd_0037.npy,gen0255_A_nd_0037.npy
255,38,48.8603,879.465,gen0255_theta_nd_0038.npy,gen0255_A_nd_0038.npy
255,39,53.1752,888.257,gen0255_theta_nd_0039.npy,gen0255_A_nd_0039.npy
255,40,59.5454,899.773,gen0255_theta_nd_0040.npy,gen0255_A_nd_0040.npy
255,41,53.7556,889.386,gen0255_theta_nd_0041.npy,gen0255_A_nd_0041.npy
255,42,54.7772,891.005,gen0255_theta_nd_0042.npy,gen0255_A_nd_0042.npy
255,43,52.0958,886.118,gen0255_theta_nd_0043.npy,gen0255_A_nd_0043.npy
255,44,49.4133,880.539,gen0255_theta_nd_0044.npy,gen0255_A_nd_0044.npy
255,45,47.0178,876.194,gen0255_theta_nd_0045.npy,gen0255_A_nd_0045.npy
255,46,57.1178,895.409,gen0255_theta_nd_0046.npy,gen0255_A_nd_0046.npy
255,47,55.0798,891.48,gen0255_theta_nd_0047.npy,gen0255_A_nd_0047.npy
255,48,63.3091,905.908,gen0255_theta_nd_0048.npy,gen0255_A_nd_0048.npy
255,49,50.8805,883.957,gen0255_theta_nd_0049.npy,gen0255_A_nd_0049.npy
255,50,62.5171,904.892,gen0255_theta_nd_0050.npy,gen0255_A_nd_0050.npy
255,51,64.2146,908.097,gen0255_theta_nd_0051.npy,gen0255_A_nd_0051.npy
255,52,62.1357,904.259,gen0255_theta_nd_0052.npy,gen0255_A_nd_0052.npy
255,53,64.4565,908.796,gen0255_theta_nd_0053.npy,gen0255_A_nd_0053.npy
255,54,60.7103,901.678,gen0255_theta_nd_0054.npy,gen0255_A_nd_0054.npy
255,55,61.5507,903.61,gen0255_theta_nd_0055.npy,gen0255_A_nd_0055.npy
255,56,60.3875,901.141,gen0255_theta_nd_0056.npy,gen0255_A_nd_0056.npy
255,57,54.1475,889.808,gen0255_theta_nd_0057.npy,gen0255_A_nd_0057.npy
255,58,56.248,893.732,gen0255_theta_nd_0058.npy,gen0255_A_nd_0058.npy
255,59,48.5438,878.886,gen0255_theta_nd_0059.npy,gen0255_A_nd_0059.npy
255,60,52.6381,887.234,gen0255_theta_nd_0060.npy,gen0255_A_nd_0060.npy
